367	101	41	16
361	101	51	14
359	102	49	17
360	110	47	19
357	112	53	17
355	113	56	18
357	116	51	16
355	116	54	16
358	119	48	19
354	124	51	20
353	118	51	18
354	121	50	18
351	123	54	17
355	127	49	15
354	126	50	15
351	126	51	16
348	127	52	16
347	127	53	17
346	129	50	20
345	124	52	18
340	125	50	25
294	117	56	20
283	121	60	19
343	123	37	15
341	125	47	15
340	124	49	16
339	126	51	16
338	126	52	16
333	125	50	17
332	127	53	17
330	130	56	17
335	129	50	18
335	130	54	15
336	125	52	19
337	128	51	18
335	128	53	17
336	129	56	16
343	131	48	17
344	135	52	16
345	138	48	17
344	138	50	16
343	139	52	14
344	140	50	16
343	141	51	14
344	142	54	15
350	146	54	14
354	146	56	14
357	148	56	16
360	149	54	15
364	156	52	16
360	156	50	17
360	157	53	14
361	158	50	16
358	160	51	16
358	161	50	14
359	160	49	15
358	162	50	16
357	161	51	16
356	164	52	16
345	160	50	17
352	161	53	14
356	161	52	13
357	163	49	15
356	162	50	15
351	163	51	14
349	164	50	15
350	165	53	13
354	165	49	13
349	164	51	13
348	161	52	15
346	160	51	16
340	160	51	16
339	159	53	16
339	159	54	17
338	159	55	17
337	161	57	18
304	107	59	19
337	163	54	13
337	165	49	15
338	167	52	14
337	168	54	15
326	165	52	16
304	162	56	17
331	166	53	15
331	168	53	16
295	165	53	17
332	168	52	15
334	169	53	14
338	171	45	16
334	170	51	17
321	167	53	17
297	217	61	19
328	168	55	12
328	163	49	17
312	161	52	16
315	161	59	17
284	106	63	21
324	168	54	14
313	165	52	16
282	115	61	18
324	171	54	12
322	170	48	15
303	167	49	15
298	167	59	16
295	166	65	17
260	220	80	22
319	168	58	14
286	118	53	17
327	170	49	15
295	167	47	16
316	167	57	16
287	216	61	19
321	170	59	13
314	167	51	16
310	167	60	16
284	113	69	21
325	167	56	16
294	217	56	19
324	169	57	14
304	164	58	18
285	107	70	22
326	169	53	15
308	163	52	19
270	212	70	25
321	162	57	15
296	210	60	20
317	160	59	15
304	155	55	19
276	100	69	21
317	162	57	17
301	150	57	21
306	156	63	20
279	207	71	28
314	160	61	14
287	108	54	20
318	163	56	19
283	214	60	22
311	165	59	14
284	209	55	23
316	162	57	14
295	208	60	19
322	165	56	15
318	165	52	16
286	212	56	20
318	171	58	14
290	217	53	19
314	171	59	14
303	165	58	19
265	216	71	27
308	170	59	18
284	166	62	26
298	170	66	27
246	225	85	34
304	171	59	17
291	166	60	21
261	215	71	28
301	167	60	15
270	212	61	24
298	167	61	14
272	211	59	20
299	167	63	15
293	161	62	20
250	202	76	36
301	167	60	16
295	156	59	25
247	208	77	31
302	165	56	15
294	157	62	23
272	159	77	25
300	166	60	19
285	154	62	27
234	163	82	33
299	159	62	16
285	157	64	25
250	188	81	32
303	161	59	16
291	206	59	25
303	159	61	19
288	157	62	27
270	160	67	33
292	160	63	16
261	202	67	25
296	159	61	18
264	199	63	33
295	166	58	14
282	205	61	23
299	160	60	16
285	158	63	25
261	171	80	32
301	170	58	16
300	159	61	20
280	158	71	28
299	171	61	19
295	158	69	18
279	155	71	28
278	175	73	22
296	162	65	14
281	159	65	24
279	171	74	32
307	169	62	15
302	161	62	25
301	164	63	26
283	180	81	27
305	175	63	16
299	171	63	25
297	174	68	17
296	169	69	28
294	180	71	22
302	171	62	17
285	167	70	26
285	180	69	34
302	180	62	16
297	175	64	26
268	179	82	41
303	180	64	18
295	178	68	27
294	175	69	18
275	180	79	36
306	184	64	18
309	172	64	19
281	168	71	28
258	184	73	36
296	174	65	17
280	183	71	27
302	174	65	19
265	207	75	35
302	181	62	16
294	169	67	18
276	205	74	28
298	171	61	17
287	167	68	26
288	163	67	18
279	162	70	28
285	158	66	17
282	146	72	23
