178	501	252	217
203	465	239	254
224	477	247	242
267	472	245	245
298	444	221	274
294	464	222	255
315	447	229	272
350	468	200	251
401	480	180	239
415	478	185	241
420	469	184	250
444	483	172	236
469	499	162	220
507	484	151	235
530	489	143	230
543	480	145	239
561	476	141	243
585	488	124	231
607	488	113	227
638	495	107	215
642	508	101	211
658	526	98	193
666	504	110	215
696	521	103	198
705	497	114	222
724	513	100	206
737	493	96	226
751	519	92	198
755	502	90	217
765	503	94	216
762	503	95	216
763	501	96	218
775	500	97	219
785	493	97	226
782	519	99	199
786	497	94	222
786	508	97	211
797	504	96	215
798	523	90	196
799	506	89	213
800	531	92	185
801	511	87	208
802	517	90	181
797	494	85	205
797	502	88	213
793	494	92	212
793	508	93	187
797	496	88	213
793	499	92	209
796	508	82	186
786	470	99	248
781	498	90	196
793	490	89	213
784	483	92	212
781	488	94	197
780	483	91	210
777	473	92	213
772	487	88	208
768	478	91	209
777	478	79	212
776	485	77	200
771	486	73	199
772	489	72	195
767	485	70	191
756	480	77	186
760	478	71	193
762	478	69	189
759	490	77	185
751	480	79	191
755	474	73	199
752	478	81	194
754	481	74	189
745	474	79	191
744	468	82	198
748	462	76	205
737	466	83	201
743	463	77	209
738	470	72	196
728	465	80	192
733	463	73	199
728	466	81	195
729	489	74	168
723	474	75	180
728	471	69	187
723	474	76	183
722	471	79	190
724	485	73	164
717	468	73	195
719	468	71	192
716	471	78	188
708	493	81	162
711	450	77	231
721	461	76	206
712	456	74	201
716	467	73	197
710	462	71	193
707	474	78	188
711	452	72	217
714	487	72	168
711	467	73	196
706	456	80	215
711	463	75	185
717	462	67	190
719	466	65	182
714	442	73	218
724	465	72	194
719	471	68	183
729	469	66	204
722	442	78	233
725	465	77	190
737	471	72	195
726	455	79	201
738	465	75	203
732	480	73	174
740	460	75	201
734	480	73	183
746	461	69	207
747	483	71	184
747	448	76	230
750	471	76	187
756	486	68	160
749	454	70	211
758	471	72	195
754	472	68	191
765	476	65	183
754	452	73	219
764	475	72	196
766	470	71	192
777	482	69	187
767	452	76	229
769	464	76	202
780	466	73	199
775	485	69	179
779	454	66	223
785	478	72	196
779	464	71	191
782	490	69	179
787	468	64	199
794	478	67	181
784	451	74	222
788	478	69	171
799	467	65	194
807	483	66	181
791	448	73	221
792	461	73	197
790	464	80	193
802	461	74	200
814	471	70	184
808	442	67	227
800	458	71	199
802	463	68	191
804	467	65	183
805	472	65	176
807	474	63	172
808	454	62	210
807	472	65	176
816	482	64	172
814	454	70	211
806	460	72	195
808	463	70	191
803	466	77	187
802	484	80	169
804	468	78	188
801	470	81	185
801	466	82	189
801	488	83	167
789	459	95	211
790	468	95	190
785	458	90	205
795	471	91	182
787	451	86	207
783	476	89	179
770	445	101	203
765	461	96	192
768	476	91	182
763	463	86	172
751	453	98	196
745	450	93	186
740	456	88	176
735	465	100	175
733	450	88	177
729	464	84	168
716	446	95	191
711	449	90	181
714	455	85	171
710	460	81	162
698	443	92	184
693	449	87	174
688	454	82	165
684	457	78	156
687	458	74	156
676	444	72	172
668	453	74	170
667	471	75	151
658	461	71	143
662	466	67	135
659	457	64	154
659	462	66	133
660	457	54	144
658	462	59	135
653	459	60	144
651	469	62	124
659	463	59	134
657	463	53	135
657	458	50	136
655	465	55	133
658	456	51	138
651	458	56	135
650	450	58	140
659	455	54	146
655	450	52	137
653	457	57	136
656	453	52	134
653	456	50	129
654	457	47	129
656	459	46	126
656	459	44	124
656	438	44	153
655	450	47	132
656	446	47	141
656	439	48	145
663	451	48	135
659	449	46	130
660	448	44	132
661	447	43	136
661	453	46	124
667	447	45	135
663	448	44	125
669	444	44	133
669	449	44	124
670	452	44	119
668	446	48	129
676	448	45	127
674	446	41	122
680	436	40	143
677	442	38	123
682	442	39	123
678	444	47	112
676	447	41	117
683	445	40	112
684	433	38	135
686	443	36	116
690	436	37	131
688	442	40	113
692	449	34	108
695	436	36	126
694	438	38	121
699	437	39	123
701	442	35	112
700	432	36	126
703	446	40	108
708	438	37	118
708	426	38	133
710	438	35	108
710	424	35	124
716	441	33	89
714	433	36	113
715	439	37	104
719	427	37	125
720	445	33	91
720	435	32	111
723	448	30	96
726	441	32	108
725	449	33	94
725	450	33	91
730	439	32	111
734	441	34	97
738	428	39	116
742	438	40	108
745	443	32	99
751	432	34	114
756	440	31	100
760	434	32	113
766	415	40	126
762	435	41	110
767	427	34	108
771	426	35	111
771	425	35	114
776	426	36	114
773	426	35	115
778	426	38	116
784	431	38	107
790	436	34	97
795	431	34	117
791	428	36	116
796	434	37	105
801	431	37	112
808	435	35	104
813	433	34	110
812	426	36	124
819	446	34	95
826	433	32	115
830	446	35	99
835	435	33	108
842	440	30	97
845	435	31	109
845	443	33	94
856	439	32	103
860	444	33	93
859	450	33	89
864	437	32	109
867	443	35	107
871	444	36	99
870	433	40	121
876	452	40	94
877	434	41	123
882	439	41	115
883	446	40	110
891	441	38	108
891	430	38	129
893	446	35	42
895	399	25	91
913	406	24	97
911	406	29	98
913	401	26	107
941	405	36	108
977	415	41	125
1002	430	36	97
1001	419	39	119
1020	410	46	139
1048	439	40	81
1050	423	38	115
1090	437	53	134
1096	476	42	56
1128	440	39	128
1127	481	42	47
1131	460	36	90
1130	489	38	34
1135	495	29	21
1142	499	15	15
1128	501	12	10
1119	503	10	10
1114	503	20	10
1117	499	14	28
1133	504	27	32
1134	511	23	59
1112	557	38	61
1148	559	77	126
1154	594	66	58
1206	592	62	124
1220	637	37	37
1231	648	15	15
1210	649	10	10
1211	649	10	10
1197	650	10	10
1198	650	10	10
1201	643	10	10
1201	644	10	10
1202	644	10	10
1202	645	10	10
1203	645	10	10
1203	648	10	10
1190	649	10	10
1177	649	10	10
1180	652	10	10
1184	656	10	10
1171	656	10	10
1158	657	10	10
1145	657	10	10
1132	657	10	10
1119	658	10	10
1106	658	10	10
1093	659	10	10
1080	659	10	10
1067	660	10	10
1054	660	10	10
1041	661	10	10
1028	661	10	10
1015	662	10	10
1002	662	10	10
989	663	10	10
976	663	10	10
963	664	10	10
950	664	10	10
937	665	10	10
924	665	10	10
911	652	10	10
898	639	10	10
885	639	10	10
872	640	10	10
859	640	10	10
846	641	10	10
833	641	10	10
820	642	10	10
807	642	10	10
794	643	10	10
781	643	10	10
768	644	10	10
755	644	10	10
