912	387	205	197
895	308	224	269
884	269	228	328
866	254	243	338
863	235	253	355
858	251	240	328
848	276	240	282
838	270	242	299
814	229	270	360
812	219	278	357
827	242	253	316
823	279	242	284
828	253	234	316
826	273	242	312
799	235	276	368
812	238	256	366
806	234	273	351
793	191	276	415
797	160	272	454
803	236	235	352
782	222	257	385
772	259	252	316
762	257	252	324
752	278	252	287
743	303	250	270
739	284	261	313
737	278	270	328
742	295	239	298
729	330	268	268
731	332	269	269
732	333	270	270
734	350	271	271
723	340	272	272
713	310	273	312
718	338	266	293
701	294	280	321
693	306	274	301
676	294	288	329
665	249	286	353
683	268	255	319
657	287	286	286
659	305	287	287
648	278	288	320
642	288	305	305
630	289	306	306
632	291	307	307
620	280	308	308
622	281	309	309
624	283	310	310
612	285	312	312
613	259	313	341
603	268	310	328
586	274	320	320
588	252	322	368
576	266	319	345
572	275	333	333
574	262	334	334
563	283	362	336
561	314	350	280
559	311	366	291
569	290	358	308
588	290	333	313
599	305	324	288
598	284	339	307
608	278	324	324
597	280	351	325
590	294	339	301
587	273	351	321
582	287	337	337
570	274	365	338
563	269	352	352
573	275	338	314
551	257	358	327
561	236	344	344
567	280	345	307
562	258	361	326
556	291	376	275
562	291	370	287
544	282	382	291
546	285	382	297
558	267	365	338
512	247	380	353
521	243	368	368
523	245	369	369
525	247	370	370
484	307	371	297
467	282	381	333
426	273	386	358
419	330	373	248
424	304	367	305
409	291	374	336
398	304	356	284
359	339	365	255
368	280	350	306
368	345	355	219
349	345	374	224
351	330	348	232
366	334	285	228
372	311	256	256
343	338	294	205
351	308	282	247
350	271	289	265
383	282	278	278
401	231	279	319
393	230	299	299
423	219	300	300
442	186	301	301
504	207	242	302
507	174	271	310
515	137	259	388
538	115	254	364
585	167	227	305
610	133	211	353
623	129	219	366
621	112	227	379
639	135	236	337
664	144	226	324
707	126	181	363
740	155	171	343
730	123	194	390
737	135	184	369
761	164	174	349
791	199	165	283
823	212	145	290
815	202	164	308
