367	101	41	16
370	98	34	20
369	98	35	21
368	97	37	22
368	97	38	23
367	96	40	24
366	118	42	25
365	118	43	26
364	118	45	24
364	117	45	27
363	117	46	28
362	117	48	26
363	117	48	26
363	116	48	28
362	115	50	30
348	116	77	28
355	115	63	31
357	114	59	33
357	115	60	30
358	116	57	28
360	116	54	29
346	115	80	30
368	97	66	66
357	105	88	49
357	86	89	89
405	96	119	67
468	70	120	120
328	170	240	90
454	116	185	198
418	138	221	154
405	153	234	123
408	101	227	227
370	123	269	182
356	140	283	148
360	146	275	137
367	84	260	260
323	116	316	196
314	123	325	182
313	132	326	163
322	137	308	154
330	141	292	146
338	144	277	138
345	148	262	131
352	89	248	248
310	120	329	187
308	120	331	187
307	119	332	188
305	119	334	188
304	118	335	189
303	118	336	190
301	128	338	169
310	122	320	180
309	132	322	161
317	126	305	172
316	126	307	173
315	125	308	174
314	124	310	174
314	124	312	175
313	123	313	176
312	123	315	177
311	122	317	178
310	122	318	179
309	121	320	180
308	120	322	181
307	120	323	182
306	119	325	183
305	119	327	184
304	118	328	185
303	117	330	186
302	117	332	187
301	116	333	188
300	116	335	189
299	115	337	190
298	114	338	190
297	114	340	191
296	113	342	192
295	113	343	193
294	123	345	172
303	117	326	184
302	117	328	185
301	116	330	186
300	115	331	187
299	115	333	187
299	114	335	188
298	114	336	189
297	124	338	169
306	118	320	180
305	117	322	181
304	117	323	182
303	116	325	183
302	116	327	184
301	115	328	185
300	114	330	186
299	124	332	166
308	119	314	177
307	118	316	178
306	128	317	158
314	132	301	150
322	136	285	142
329	139	270	135
336	143	255	127
343	146	242	121
349	92	229	229
310	129	307	153
318	124	291	164
317	124	292	164
316	123	294	165
315	122	296	166
314	131	297	148
322	135	282	141
330	72	266	266
284	116	355	178
293	110	337	190
292	120	338	169
301	125	320	160
310	129	303	151
317	124	287	162
317	132	289	144
324	127	274	154
323	127	275	155
323	126	276	155
322	135	278	139
329	130	263	148
328	138	264	132
335	141	250	125
395	85	237	237
355	124	284	158
355	133	284	142
362	136	269	134
369	140	255	127
376	83	241	241
335	122	304	161
338	129	297	148
346	133	281	140
353	70	266	266
308	105	331	195
303	118	336	170
311	123	320	160
320	127	303	151
328	131	287	143
335	134	271	135
342	138	257	128
349	141	243	121
355	144	230	115
361	140	218	123
361	92	219	219
323	128	294	147
331	123	278	157
330	123	280	157
329	122	281	158
329	122	282	159
328	121	284	160
327	130	285	142
335	125	270	152
334	124	271	153
333	124	273	153
332	132	274	137
339	136	259	129
346	131	246	138
345	131	247	139
345	130	248	140
344	130	250	141
343	137	251	125
350	141	238	119
407	87	225	225
368	124	271	151
368	132	271	135
375	136	256	128
382	78	242	242
341	108	298	183
333	111	306	176
331	121	308	155
338	126	293	146
346	130	277	138
353	133	262	131
360	137	248	124
367	132	235	132
366	132	237	133
365	131	238	134
364	131	239	135
364	138	241	120
370	84	228	228
331	112	306	172
330	111	307	173
329	121	309	154
337	125	293	146
345	59	277	277
298	96	341	203
292	109	347	176
300	115	331	165
309	119	313	156
317	114	296	167
316	122	298	149
324	126	282	141
331	130	267	133
338	133	253	126
345	77	240	240
304	116	321	160
313	120	304	152
320	115	288	162
320	124	290	145
327	127	274	137
334	66	259	259
290	109	347	173
299	113	329	164
308	102	312	187
302	115	323	161
311	119	306	153
319	114	290	163
318	113	291	164
317	112	293	165
316	112	295	166
315	111	296	167
314	111	298	168
313	110	300	169
312	109	301	170
311	119	303	151
319	113	287	161
318	113	289	162
317	112	290	163
316	112	292	164
315	111	294	165
314	110	295	166
313	110	297	167
312	109	299	168
311	118	300	150
319	113	284	160
319	113	286	161
318	121	287	143
325	116	272	153
325	56	273	273
278	93	361	200
278	94	360	197
280	103	357	178
289	97	337	190
288	97	339	191
288	96	341	192
287	106	342	171
295	111	324	162
304	115	307	153
312	119	291	145
320	123	275	137
327	61	260	260
283	96	349	191
284	105	345	172
293	109	327	163
302	98	310	185
296	110	321	160
304	115	304	152
312	109	288	162
311	104	290	173
306	106	300	169
305	105	302	170
304	114	304	152
312	118	288	144
320	54	272	272
273	90	365	199
275	91	361	197
277	82	358	214
270	88	369	202
271	89	366	200
273	90	363	198
274	91	359	196
276	91	356	194
278	92	352	193
279	101	349	174
288	89	330	198
282	103	342	171
291	107	324	162
300	101	307	173
299	111	309	154
307	115	292	146
314	49	277	277
267	95	371	185
277	91	351	192
279	100	348	174
288	88	329	197
281	102	341	170
290	106	323	161
299	110	306	153
307	42	290	290
258	80	381	212
258	91	381	190
268	87	361	197
269	88	358	195
271	89	354	194
272	98	351	175
281	103	332	166
290	97	314	177
289	96	316	178
288	96	318	179
287	105	319	159
296	100	302	170
295	99	304	171
294	99	306	172
293	98	307	173
292	98	309	174
291	97	311	175
290	96	312	176
289	96	314	177
288	95	316	178
287	95	317	179
286	94	319	180
285	93	321	181
284	93	322	181
283	92	324	182
282	102	326	163
291	96	308	174
290	96	310	174
289	95	312	175
288	95	313	176
287	94	315	177
286	93	317	178
285	93	318	179
284	92	320	180
283	92	322	181
282	91	323	182
281	91	325	183
280	100	327	163
289	95	309	174
288	94	311	175
287	94	313	176
286	93	314	177
285	92	316	178
284	92	318	179
283	91	319	180
282	91	321	181
281	90	323	182
280	89	324	183
279	89	326	184
279	88	328	184
278	88	329	185
277	98	331	165
285	92	313	176
284	101	315	157
293	96	298	168
292	95	300	169
291	95	302	170
290	94	303	171
289	94	305	172
288	93	307	173
287	92	308	174
286	92	310	174
285	91	312	175
284	91	313	176
283	90	315	177
282	89	317	178
281	89	318	179
280	88	320	180
279	88	322	181
278	87	323	182
277	87	325	183
276	86	327	184
275	85	328	185
275	85	330	186
274	84	332	187
273	84	333	188
272	83	335	189
271	82	337	190
270	82	338	190
269	81	340	191
268	81	342	192
267	80	343	193
266	90	345	172
275	84	327	184
274	84	328	185
273	83	330	186
272	83	332	187
271	82	333	188
270	81	335	189
269	81	337	190
268	80	338	190
267	80	340	191
266	90	342	171
275	84	324	182
274	83	325	183
273	83	327	184
272	82	329	185
271	82	330	186
270	81	332	187
269	80	334	188
268	80	335	189
267	79	337	190
267	79	339	191
266	78	340	192
265	77	342	193
264	77	344	194
263	76	345	194
262	76	347	195
261	75	349	196
260	74	350	197
259	74	352	198
258	73	354	199
257	73	355	200
256	72	357	201
255	71	359	202
254	71	361	203
253	70	363	204
252	72	365	199
253	73	361	197
255	71	358	201
254	70	360	202
253	70	362	204
251	69	364	205
250	68	366	206
249	68	368	207
248	67	370	208
247	66	372	209
246	66	374	210
245	65	376	211
244	64	378	213
242	63	380	214
241	63	382	215
240	62	384	216
239	61	386	217
238	61	388	218
237	60	390	219
235	59	392	220
234	58	394	222
233	58	396	223
232	57	398	224
231	56	400	225
230	56	402	226
229	58	404	221
230	56	400	225
229	55	402	226
228	54	404	227
227	54	406	228
226	53	408	230
225	52	410	231
223	52	412	232
222	51	414	233
221	50	416	234
220	49	418	235
219	49	420	236
218	48	421	237
216	47	423	239
215	47	424	240
213	46	426	240
212	45	427	241
210	45	429	242
208	44	431	243
207	43	432	244
205	43	434	245
203	42	436	246
202	41	437	247
200	41	439	248
198	40	441	249
197	40	442	250
195	39	444	251
193	38	446	252
191	38	448	253
190	37	449	254
188	36	451	255
186	36	453	256
185	35	454	256
183	34	456	257
181	34	458	258
180	33	459	259
178	33	461	260
176	32	463	261
175	31	464	262
173	31	466	263
171	30	468	264
170	29	469	265
168	29	471	266
166	28	473	267
165	27	474	268
163	27	476	269
161	26	478	270
160	25	479	271
158	25	481	272
156	24	483	273
155	23	484	273
153	23	486	274
151	22	488	275
150	21	489	276
148	21	491	277
146	20	493	278
145	20	494	279
143	19	496	280
141	18	498	281
139	17	500	282
138	17	501	283
136	16	503	284
134	15	505	285
132	15	507	286
130	14	509	287
129	13	510	288
127	13	512	289
125	12	514	290
123	11	516	291
121	10	518	292
119	10	520	293
117	9	522	295
116	8	523	296
114	7	525	297
112	7	527	298
110	6	529	299
108	5	531	300
106	4	533	301
104	4	535	302
102	3	537	303
100	2	539	305
98	1	541	306
96	1	543	307
94	4	545	299
96	1	541	305
94	0	544	306
93	4	546	299
95	5	541	296
98	2	536	302
96	1	538	303
95	0	541	305
93	0	544	306
92	0	546	306
91	0	548	307
90	3	549	300
92	4	544	297
94	1	539	303
93	0	541	305
91	3	544	297
94	0	539	303
92	0	541	305
91	0	544	305
