178	501	252	217
209	485	234	234
232	478	235	241
263	473	220	246
289	473	215	246
292	462	213	257
331	467	216	251
363	457	198	262
387	455	194	264
411	457	193	262
413	457	191	262
435	459	191	260
467	459	172	260
488	468	171	251
506	491	177	228
529	472	171	247
534	476	166	243
560	482	155	237
583	475	148	244
613	504	126	215
625	504	133	215
640	500	137	219
656	495	139	224
675	490	136	229
692	488	136	231
693	487	137	232
710	486	138	233
737	500	120	219
735	503	125	216
751	504	127	215
751	502	127	217
752	500	128	219
771	514	125	205
772	494	124	225
771	497	129	222
771	497	131	222
772	497	131	222
776	496	127	223
775	511	130	208
781	506	122	213
781	507	125	212
781	505	126	214
784	503	122	216
792	504	108	215
789	510	118	205
789	509	120	209
797	509	106	210
801	515	100	200
805	521	94	189
804	504	99	215
805	514	98	196
809	520	93	186
808	513	98	203
805	521	105	189
782	522	94	189
773	514	114	205
774	516	113	203
781	517	102	202
780	523	107	192
786	524	96	192
790	501	91	182
766	484	86	218
759	503	102	184
766	504	91	183
764	504	96	185
769	508	89	179
772	491	85	215
770	495	90	209
770	508	92	185
746	473	87	202
734	480	113	190
737	478	109	196
744	479	98	196
748	485	93	186
751	485	88	188
748	488	96	184
753	478	89	205
724	478	90	209
719	491	102	184
721	492	102	184
727	494	91	183
730	486	86	200
731	493	88	189
732	488	86	199
733	488	88	203
733	501	89	179
736	484	84	215
734	459	90	209
711	448	92	233
709	468	98	196
706	474	107	186
713	473	94	189
716	466	89	206
717	479	91	182
723	472	80	199
722	464	84	215
723	468	84	209
730	471	73	205
729	471	76	208
704	478	84	195
698	485	99	184
696	459	104	181
698	452	102	196
697	456	105	190
699	458	105	190
700	459	105	189
701	460	105	189
700	461	109	189
700	461	111	192
700	460	112	195
703	460	110	199
702	461	114	198
704	460	112	202
724	462	100	201
728	468	95	191
732	468	90	193
734	477	88	177
725	483	106	167
728	478	103	179
728	477	105	182
728	477	107	185
728	476	109	189
749	476	96	192
752	482	91	182
756	482	86	184
753	490	93	168
752	491	97	168
754	491	95	171
755	492	95	171
761	493	85	170
758	486	93	186
757	492	98	176
756	493	101	176
758	493	99	179
759	494	99	179
758	495	103	179
758	494	105	182
760	494	103	185
774	495	102	185
780	496	92	184
777	502	100	174
779	502	98	177
778	503	102	177
778	502	104	180
780	502	102	183
779	503	105	183
781	502	103	186
781	503	107	186
788	503	94	189
792	509	89	179
795	482	85	181
792	485	92	177
792	489	95	171
793	490	95	171
798	491	85	171
797	497	90	162
796	497	93	162
796	484	95	190
793	490	104	180
793	490	105	183
795	489	104	187
794	501	107	164
798	496	102	178
800	495	100	181
801	496	100	181
800	497	104	180
800	497	105	183
808	496	93	187
806	502	98	177
812	503	88	176
815	470	83	193
789	482	85	170
781	482	102	172
782	480	102	178
782	480	104	181
784	479	102	184
756	451	102	184
750	453	116	183
753	448	113	196
751	447	119	199
728	457	103	182
722	468	117	162
726	469	110	162
702	461	114	180
699	467	122	169
700	468	122	170
707	469	111	170
681	474	106	163
679	478	112	155
680	479	112	156
681	480	113	156
666	480	89	157
661	456	101	158
665	451	94	169
665	452	97	169
671	452	86	172
649	457	81	163
644	463	92	154
647	461	89	160
652	461	80	160
655	467	75	151
658	471	71	143
661	471	68	145
662	468	66	154
662	467	67	156
662	477	69	138
644	472	65	150
638	456	79	142
638	456	82	142
639	456	80	145
640	457	80	145
645	457	72	145
647	462	68	137
646	456	72	150
648	462	70	140
651	457	66	153
651	466	67	135
654	453	64	162
652	467	68	136
655	434	64	164
653	448	69	138
656	442	65	150
656	451	66	133
659	446	63	145
659	445	64	148
659	450	65	139
660	447	64	147
660	456	65	130
663	460	61	123
665	455	58	135
665	464	59	119
667	453	56	143
666	445	60	120
668	449	57	114
671	446	54	120
671	453	54	108
674	440	51	102
714	410	48	119
678	417	51	153
683	434	59	118
685	429	56	129
685	438	57	114
695	441	54	108
678	431	51	130
674	442	60	109
691	443	54	109
693	432	51	131
692	443	55	110
694	447	52	105
696	437	49	126
695	447	53	106
697	434	50	100
699	425	47	120
708	435	56	101
717	422	39	128
713	439	48	96
715	416	45	142
711	434	54	108
713	437	51	102
715	441	48	97
717	421	46	138
714	437	53	106
722	440	50	101
724	431	47	121
723	441	51	102
725	431	48	122
731	434	51	118
731	441	52	105
733	431	49	126
732	425	53	106
747	415	50	127
754	426	37	107
752	416	42	127
749	431	49	98
751	421	46	118
762	424	50	115
762	431	50	101
769	427	39	111
773	416	44	132
770	432	51	103
772	428	48	112
783	427	40	114
787	432	45	105
791	427	38	118
790	419	42	135
786	423	50	128
799	419	53	136
803	431	47	114
802	426	49	124
801	423	52	133
813	434	45	112
812	429	48	121
826	426	35	129
828	423	45	136
830	439	43	105
829	424	45	136
841	432	36	121
838	427	44	134
850	442	36	103
848	433	40	122
858	435	33	120
854	432	42	126
862	434	40	124
859	437	47	120
858	439	50	116
866	443	51	110
873	444	50	108
875	436	49	125
873	447	53	106
875	437	50	127
874	394	53	107
876	386	50	124
852	366	41	106
774	330	108	88
712	277	161	65
729	207	53	69
715	178	81	81
699	110	54	109
669	35	57	104
618	45	57	28
579	17	54	54
516	1	72	54
518	17	23	23
491	0	46	67
473	0	41	31
464	0	60	56
447	17	95	21
458	20	74	16
466	0	57	64
484	21	22	22
481	0	30	63
488	21	16	20
505	4	18	29
490	0	31	69
480	26	17	17
497	4	17	23
494	0	26	57
486	22	14	14
486	3	14	19
487	0	11	27
467	0	29	28
476	9	10	10
464	25	10	10
459	19	22	22
444	0	36	66
453	0	18	120
415	0	94	76
449	0	28	22
449	0	10	10
449	0	10	10
448	0	10	15
446	0	10	22
422	0	10	17
417	0	22	17
417	0	10	10
421	0	10	10
420	0	10	10
420	0	10	10
420	0	10	10
419	0	10	10
419	0	10	10
419	0	10	10
418	0	10	10
418	0	10	10
418	0	10	10
417	0	10	10
421	0	10	10
418	0	16	11
415	0	22	15
404	0	31	23
404	0	10	10
403	0	13	11
401	0	17	16
390	0	27	25
388	0	11	10
385	0	17	13
381	0	25	22
380	0	10	10
377	0	17	15
366	0	27	24
364	0	11	10
357	0	17	10
358	0	10	11
351	0	17	10
343	0	22	11
345	2	10	10
345	2	10	10
338	5	16	10
327	0	21	21
325	0	10	10
318	0	16	10
319	0	10	10
310	0	14	14
309	4	10	10
308	7	10	10
308	7	10	10
308	7	10	10
307	6	10	10
307	6	10	10
310	6	10	10
314	5	10	10
313	9	10	10
310	6	16	16
305	0	27	27
313	0	11	10
312	0	10	10
312	0	10	10
311	0	10	10
310	0	10	10
314	0	10	10
313	0	10	10
313	0	10	10
310	0	16	10
307	0	21	15
307	4	10	10
300	7	16	10
301	10	10	10
292	3	16	16
291	2	10	10
290	6	10	10
290	5	10	10
289	5	10	10
289	5	10	10
289	4	10	10
288	8	10	10
288	8	10	10
288	7	10	10
287	7	10	10
287	7	10	10
287	6	10	10
286	6	10	10
290	6	10	10
289	5	10	10
288	5	10	10
288	4	10	10
288	4	10	10
287	4	10	10
