367	101	41	16
363	104	51	13
364	106	45	14
361	111	46	13
362	113	45	13
361	115	46	13
363	117	47	14
363	119	47	14
361	122	47	13
357	120	48	13
357	121	46	13
358	123	47	13
361	125	47	14
360	126	47	13
358	128	47	13
355	129	47	14
352	128	48	14
353	128	44	13
349	127	46	13
348	127	46	13
346	127	45	14
345	126	46	13
344	124	47	14
345	124	45	15
343	125	47	14
344	124	48	14
343	126	48	15
342	126	48	15
338	129	47	14
338	129	48	14
339	127	45	15
339	127	49	15
342	130	46	14
340	128	48	15
340	128	45	14
342	130	50	14
345	128	48	14
347	132	49	15
349	135	49	14
351	137	45	14
350	138	47	13
349	140	47	14
350	142	45	14
349	140	47	14
350	143	49	14
356	145	53	14
362	147	49	14
364	149	50	14
368	152	48	14
368	154	48	13
367	156	47	14
366	157	48	13
367	159	48	13
365	161	48	13
360	161	52	13
363	161	48	14
362	163	47	13
361	162	48	13
363	164	48	14
360	162	48	13
360	162	47	13
360	162	47	14
362	164	48	14
360	164	49	13
353	164	53	12
351	164	50	13
355	164	51	13
356	164	49	13
353	165	50	12
350	162	49	13
351	161	47	13
348	161	51	13
349	163	49	14
347	161	49	14
349	163	49	13
344	166	51	12
340	164	53	13
340	164	50	12
339	166	52	13
342	167	50	14
339	168	53	14
336	166	52	14
338	168	46	14
339	168	49	13
339	169	49	13
335	171	51	13
335	169	49	14
337	171	53	14
339	173	50	14
337	173	50	15
335	173	50	13
332	168	53	15
333	168	49	15
334	165	51	15
332	166	53	13
330	165	50	14
329	168	51	14
329	169	51	13
330	168	49	14
327	168	49	14
326	171	50	14
328	172	48	13
323	170	53	12
325	169	50	14
327	170	50	14
322	170	54	14
321	169	56	14
329	171	50	13
328	171	51	13
327	171	50	15
322	170	53	14
325	170	53	13
330	171	53	14
331	173	51	14
329	173	52	13
326	169	56	15
329	167	50	15
330	169	53	16
333	171	52	16
332	170	53	15
330	169	52	15
330	169	51	16
324	166	58	15
324	167	51	14
327	165	50	16
330	163	48	16
323	162	53	15
322	163	52	14
319	161	56	14
323	160	52	16
322	158	50	16
325	161	48	15
320	163	56	16
321	161	54	17
322	164	52	16
323	166	54	16
322	168	53	13
316	166	56	15
320	164	54	16
322	162	54	16
325	161	53	15
328	166	52	15
322	168	57	15
322	170	52	14
323	172	56	16
321	173	53	16
321	174	52	14
318	172	55	14
312	174	57	15
314	173	54	16
314	175	54	17
314	174	54	16
315	174	53	16
307	170	58	17
309	172	51	17
307	171	55	17
308	170	55	15
308	168	54	14
306	169	54	15
305	167	57	15
308	168	55	15
303	169	58	14
307	165	56	15
306	166	55	13
307	164	57	15
302	165	60	15
306	162	56	16
307	164	55	14
304	162	58	15
308	162	55	15
307	163	54	13
307	161	54	14
305	163	56	14
306	161	58	15
304	162	55	13
304	161	55	14
306	161	57	15
300	163	59	14
299	161	59	15
303	159	56	16
303	162	55	15
305	160	55	16
302	161	55	16
298	161	56	14
300	161	56	15
302	161	58	16
305	161	56	18
303	165	57	15
300	163	59	15
304	166	56	15
306	165	56	15
303	165	60	15
301	163	60	16
302	162	58	15
300	163	61	14
304	164	58	13
302	163	59	15
303	165	57	14
308	165	59	15
310	165	60	15
311	168	59	15
312	168	56	15
312	171	54	13
309	173	56	15
310	172	56	15
305	173	58	13
308	174	59	16
307	176	58	16
304	177	59	15
306	177	61	17
310	179	59	16
305	180	63	15
306	179	60	16
307	178	62	17
309	180	57	15
306	179	60	15
305	176	60	16
306	175	60	18
305	175	66	19
313	176	57	18
305	177	64	16
305	179	59	16
301	175	62	17
303	175	59	19
302	175	61	19
302	178	62	18
303	173	61	18
299	173	62	15
300	171	59	18
295	170	66	16
293	166	66	16
292	164	67	16
291	163	62	15
289	160	65	18
288	149	64	17
291	147	63	19
288	146	65	16
284	143	65	15
288	139	63	19
291	139	62	20
290	139	64	16
287	140	65	15
291	139	63	18
291	138	69	17
287	137	66	16
284	138	66	15
287	134	64	18
285	134	69	17
288	138	59	16
284	139	65	15
287	142	64	16
284	142	65	16
284	145	66	16
282	140	67	27
285	149	68	15
288	144	66	16
287	138	61	26
286	148	69	15
291	143	65	17
289	142	68	20
293	147	59	17
290	145	66	19
291	146	64	18
285	145	65	16
288	146	64	15
288	148	65	16
285	146	68	16
288	147	67	16
284	145	67	15
287	149	65	15
282	149	66	16
280	146	67	18
278	148	71	16
280	144	69	23
281	151	68	16
284	144	67	15
283	147	65	16
283	149	65	16
280	148	67	15
282	149	64	15
282	151	64	15
281	149	66	16
287	150	65	15
284	150	66	15
283	151	67	15
282	149	63	15
282	150	69	14
285	147	66	17
283	148	68	17
280	149	69	17
280	149	69	17
278	146	69	28
278	150	71	16
285	152	68	16
281	149	66	15
288	151	64	16
282	154	67	16
288	151	66	14
288	151	71	15
289	151	67	16
287	152	67	15
288	153	65	15
287	156	65	14
282	156	70	14
284	153	66	16
286	149	68	17
291	152	69	16
295	155	67	17
290	153	68	27
281	159	69	18
285	156	67	18
288	161	68	16
285	164	67	17
284	159	70	19
292	166	60	18
283	159	69	19
284	163	73	17
285	164	71	17
291	168	71	16
287	167	72	15
289	162	74	17
295	169	72	15
287	170	74	15
288	168	71	16
296	171	67	16
298	171	68	17
300	175	70	16
298	179	68	16
295	175	69	16
296	176	67	16
301	175	70	15
299	173	75	15
305	175	68	17
304	173	72	17
306	168	73	16
302	169	72	16
300	170	71	14
298	163	75	18
298	168	75	15
300	158	71	14
308	160	66	16
299	160	75	15
302	160	70	17
301	158	72	17
306	161	71	17
300	163	71	14
300	165	66	16
304	163	74	15
316	169	68	17
309	164	79	17
311	167	74	18
310	167	75	17
314	171	73	18
310	162	76	24
319	165	58	18
307	161	81	19
319	168	80	20
328	167	72	20
326	171	77	19
321	172	77	19
318	174	77	18
320	173	74	18
317	169	75	25
314	182	70	22
313	167	78	23
331	162	43	34
308	173	78	19
304	168	78	31
303	164	80	25
313	173	60	22
303	167	84	24
292	176	92	23
300	169	74	37
302	175	70	26
301	165	86	21
302	174	86	21
300	168	86	21
300	170	87	18
305	165	83	20
300	166	82	17
300	163	89	19
303	162	82	20
295	166	83	20
294	165	83	19
295	165	81	20
289	163	94	20
291	166	88	22
294	167	88	20
286	168	99	20
285	173	90	18
285	164	82	20
284	168	83	20
288	170	83	17
287	170	92	18
292	169	82	20
283	171	82	17
289	167	76	19
289	167	76	19
273	167	77	19
268	160	92	19
279	158	85	21
279	152	85	21
279	153	86	18
244	156	158	19
285	155	74	20
275	150	95	19
279	155	87	18
286	156	80	19
280	155	93	18
285	156	83	17
276	156	92	18
277	157	94	17
284	158	81	16
280	158	89	18
284	157	82	20
242	158	165	19
268	162	113	23
273	162	104	21
277	168	96	20
279	165	88	20
270	167	100	18
270	165	102	21
274	164	94	23
274	164	94	23
274	160	95	31
276	158	85	20
235	158	168	21
259	155	119	24
265	156	109	22
270	155	100	25
270	155	101	25
270	158	101	21
274	156	93	23
227	155	188	23
294	135	134	27
280	135	81	30
271	149	100	21
224	148	185	23
291	34	131	32
266	143	105	24
267	135	102	41
312	29	130	32
265	135	105	30
261	138	113	23
266	138	104	26
266	137	105	26
306	130	26	42
253	141	134	26
283	140	120	30
259	140	121	30
259	143	121	25
288	141	74	23
242	147	168	21
291	141	68	24
242	148	166	20
267	147	118	24
292	145	62	22
248	147	151	18
308	130	31	53
238	131	166	27
325	14	135	40
260	127	119	37
320	19	134	33
266	132	103	31
260	139	113	28
278	142	114	23
267	135	105	26
289	138	70	22
244	134	159	26
274	122	150	30
366	111	137	54
375	191	226	69
405	201	168	46
406	198	178	71
383	206	226	56
429	214	151	56
411	203	185	62
